A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A,A,C,C,C,C,C,A,A,A,A,A,A,A,C,A,C,A,C,A,A,A,A,A,A,A,A,A,A,A,C,A,C,C,C,A,A,N,N,N,N,N,N,N
346.5,311.6,318.7,190.8,419.7,106,678.5,243,856.7,417.9,383.1,578.6,435.5,242.1,459.7,265.8,156.9,181.1,336.2,116.2,124.5,497,630,295.2,157.1,221.5,175.1,308.6,225,306.3,233,171,267.7,253.1,372.7,321.2,156,279.8,398,270.8,308.1,205.2,239.4,335.6,573.7,200.7,805.3,561.9,764.5,402.5,147.7,793.1,304.7,224,387.7,299.2,680.9,361.1,365.4,216.4,255.7,231.3,564.2,458.5
24.8,6.6,2.2,95.3,23.5,75.5,13.7,47.8,26.9,20.4,54.5,16.8,30,39,24.3,30.8,60.4,6.4,55,26,20,20.2,37.8,6.4,34.8,19,50.6,34.3,33.8,26,53.4,25,61,28.2,21.9,55.1,37.6,49,66.4,39,36.2,74,14,2.1,79.5,-35.3,-6.8,68.9,14,281.6,203,158,34.2,37.6,53.4,-6,103.3,22.4,54.5,52.7,40.5,-4.2,50,62
7241.5,4131,3854.5,6132.2,3864.7,4558.8,3636.4,5947.5,5176.3,5432.4,6113.8,3423.2,4783.6,4261.1,4165.5,4312.7,3323.9,4090.5,4709.7,5831.5,4689.8,5041.5,3677.2,8198.5,2642.4,3831.2,4330.1,4774.2,4215.2,1999,3815.9,2519.2,4115.1,5256.7,5027.5,4491,4799.7,4314.8,4619.7,3757.5,3011,8043,6012.9,2872.6,5918.5,5713.8,6099.5,5507.4,5133.1,3747.4,8104.3,3637.3,5930,4603,4079.7,3006.1,4976.5,2437.8,3949,3899.9,3326.8,3085.8,3707.8,3989.3
251.1,244.7,261.3,434,274,381.7,299,235.5,547.8,386.2,458.8,284,653.1,174,479.7,270.6,298.4,347.2,646.2,357.4,312.9,523.5,302.5,233.5,224.8,231.8,211.4,313.3,449.5,222.1,265.8,371.9,259.7,420.4,359.5,286.4,276.5,411.8,388.4,425.4,261.5,306.3,446.3,338.1,2245.3,427.4,348,386.2,283.1,750.5,989.4,678.8,604.9,258,251.4,238,718.4,246.8,403.7,375,366.5,279.6,425.8,394.5
135.2,128.3,162.3,274.4,140.3,220.2,170.2,151.5,13.5,267.9,291.1,180.2,395.1,111,370.3,77,186.8,108,652.8,78,147.2,142.1,190.8,45,121,42.6,166.5,220.4,86.7,118,147.7,142.8,146.5,170.8,381.1,121,82.9,249.6,152.4,189.1,168.7,207.1,231.2,195,568.5,324.5,330.6,289,265.8,513.3,592.7,157.2,3,223,209.9,150.5,527.3,125,314.9,293.8,201.1,124.4,251.5,231.7
707.4,285.4,401.5,616.1,359.7,559.3,292,432.6,561.4,472.9,495.2,339.6,560.4,443,476.1,378,366.9,413.4,568.8,487.7,466.2,362.5,236.3,534.7,294.3,318.5,464.7,455.3,607,398.9,409.6,353.5,395.8,330.3,528.8,421.8,490.1,388.4,444.3,371.1,372.9,776.7,490.5,379.6,79.9,519,606.5,427.7,629.8,682.3,911.8,217,741.4,425.9,491.4,346.9,283.9,322.9,435,418.3,400.7,412.9,219.4,441.8
84,56.3,72,74.3,68.5,226,22.7,246.8,4.3,39,55.8,30,28.7,133.2,113.5,94,98,107.1,88,115.3,411.6,88,167.1,175.1,152.4,240.6,94.7,120.8,92.4,48,116.3,66.8,22.7,20.4,95.3,217.6,125.2,77.4,146.8,7.4,60.4,200.1,188.1,154.2,-8,47,84,99.8,52.7,183.4,83.9,24.4,174,151.5,112.5,94.4,82.3,48.5,36.7,120.6,20.2,55.6,80.1,34
24.8,7.8,19.3,80.1,16,71,-31.3,-14.7,-20.7,37,40.7,-5.6,46.6,-15.5,43,53.7,-9.1,-32.5,11,41,-4.2,56,34.3,-92.3,18,-46.6,37.2,37.8,27.7,1.7,9,33.2,23.5,13.7,10.2,36.7,2,19.5,-5.5,9.9,21.8,-12.2,59.3,-5.8,34.8,-28.8,-72.8,-0.6,-36,43.6,-59.5,30.6,24.1,27.2,-18.6,4.2,14.7,-20.1,9,-10,18.5,0.6,64.1,27.2
301.1,320.6,361.8,327,368.5,345.1,335.4,400.7,445.1,195.3,331.4,266,358.2,340,249.8,310.6,386.2,269.4,207.8,210.2,331,193,295.2,249.2,339.8,285.8,260.2,258,372.2,323,254,299.4,390.5,473.1,151,332.9,269.8,294,411.9,319.9,151,374.8,282.2,398.9,183.6,330.9,353,283.4,346.1,253.5,84.7,411,281,352.9,373.4,290.8,77.7,289,217.1,233.5,244.7,242.2,191.7,274.2
52.7,18,63.9,131,17,37.8,63.9,33.8,74.8,86.9,120.4,63,219.2,77.2,82,57,78,46.2,69.8,58.1,39,74.8,74.6,65.9,16,72.9,68.5,71,182.5,78.1,63.9,81.7,72,68.1,86.4,100.7,61.8,40.3,60,54.9,41,37.8,106.2,98,42.7,92.4,125.6,98.9,61.6,82,54.5,85.4,134.7,45,62.3,66.6,31.5,111.3,51,101.3,61,52,100.5,65
88,153.7,106,184,97,162.9,191.7,124.9,-3.2,136.5,288,123.6,355.3,191.8,203.6,74,197.1,96.9,52.5,184.3,181,7.7,258,129,200.7,116,184.7,175.9,183.6,110,132.3,169,59,127,-10.4,133.2,131,230.4,148.7,48.5,146,98,276.5,72,46.3,174,119.1,204.4,205.2,161,16,-50.5,72,120,159,88.9,2.3,170.6,261,173,101.3,153.6,113.5,168
262.6,289.1,199.3,110.2,390.9,278.6,461.8,394.9,604.3,348.8,437.6,381.8,417.5,464.2,411,320.8,350.4,354.9,444.6,438.4,247.4,249.3,380.8,270.5,361,297.4,413.2,398,587.6,292.3,391.3,348,179.7,277.3,429.8,544.5,359.9,303,495.1,668.1,393.3,401.1,402.4,216.4,190,427.4,588.5,380.2,686.6,496.1,382.7,578.3,526.6,333,342.2,415.2,342.3,468.6,382.4,404.7,402.2,335.3,359.5,356.8
284.3,201.2,235.4,243,213.3,343.2,229.7,425.4,118,267.9,251.6,315.1,335.6,293,385.5,254.4,314.9,266.8,287,544.8,509.3,388.4,428.1,410.3,392.3,520.6,361.3,437,468.2,307.3,256.4,265.8,220.4,249.4,-0.4,406.8,234.6,332,368,214.5,183.6,343,257,235.2,220.3,431.5,155.5,369.8,255.8,163,92.5,469.7,217.3,252.7,320.9,217.3,17.1,358,255,283.9,196.3,290.4,276.5,252.6
2312.9,610.1,1876.5,754.2,490.7,477.7,332.1,480.8,447,1183.5,899.7,456.8,1088,1298.9,1039.3,671.3,1037.5,829.6,425.4,1385,435.2,-14.8,292.1,1142.2,732.8,514.9,797.4,426.1,808,618.6,563.6,636.8,759.4,351.9,634.2,788.2,816.6,719.3,824.7,531.8,793.5,1128,413,252.3,113.6,669,877.6,1185.7,696.1,441.5,1700.1,438.9,467.9,409.6,591.4,379.6,914.8,238.2,274.7,229.7,175,236.3,198.4,294
58.3,112.5,152.4,254.6,113.8,198.8,87,90.2,118.9,115,228,65,312.7,101,108.9,75,161,126,181.5,144,69.7,35.2,131.2,103,89.2,67.3,109.2,147.8,196,135.2,52,120.8,116.3,190.8,106.3,91,71,237.7,79.8,58,97,155.5,105.3,245.3,690.3,222.1,87,138.6,125.4,-2,133.7,144.8,434.7,139.3,187.9,50,161,130.9,133.2,51,63.7,96.2,45,80
408.1,329.8,357.7,588.5,411.7,591.5,331.2,453.2,189,393.8,434.5,327.9,266.8,437,278.5,299.8,234.3,245.2,228.7,396.1,445.2,369.3,480.6,420.5,350.7,687.4,921.6,824.3,134.2,242.2,936.2,343.2,158,234,355.9,740,311.4,334.1,303,224.1,274.9,559.3,227.5,540.6,140.1,415.1,418.8,722,300.3,103.7,233,119.5,464.4,362.6,543.9,265,209.8,343,372.5,327.9,289.9,355.5,370.1,380.2
225.7,226.2,310.8,111.3,214.9,205.2,116.2,181.6,106.5,168.7,148.7,157,45,411.7,146.6,225,123.1,151.5,57.7,120.2,394.8,35.2,192.5,110.5,144,298.2,290,371.4,95.8,81.7,160,114.7,99.8,92,134.3,228.7,196.2,68.1,141.2,153,101,284.8,165.5,145.3,22.7,114.4,51,249.4,47.3,224,261.1,127,139.3,259.7,259.8,203.7,137.5,148.3,230,198.9,231.7,332.9,188.9,367
265,200.4,248.5,164.9,265,338.3,224.1,411,44.1,265,199,260.2,9,246.7,261.2,207.5,261.3,257.3,135.6,596.1,338.7,179.3,604.2,606.2,440.5,260.9,357.2,280,296.6,112,289,259.1,190,266.6,109.7,155.7,258.2,230.4,175,91.3,325.5,58.3,176.8,198,41.1,369.8,287,393.8,279,191,127,318.2,66.2,120,123.5,272.7,90.7,249.7,250,292.8,194.9,248.1,191.7,242.1
321.6,221.4,133.2,-9.5,752.5,103,472.4,705.9,276,-17.6,147.5,449.7,-5.7,77.2,121,117.2,216.7,692.5,250.7,30.8,-6.5,52.5,100,330.7,265.9,131.3,-60.4,22.7,-71.8,428.3,313.1,337.3,222.1,75.9,241.9,380.5,107,-56.9,88,232.5,231,-29.4,15,-54.1,-29.4,48,623.9,118,886.9,46.5,100.5,-8.5,-51.8,20,37,286.1,-20,1419.5,451.5,838.6,1094.5,802,937.9,444.8
61,53.4,10.4,98.9,82,40.7,31,98,-39.1,64,45,-8.2,78.4,90.2,12,102,21,36.7,1.6,48.5,111.6,-14.8,150,225.9,46.4,164.6,88,53.7,-34.4,17.4,87,45,5,27.5,16.4,16.6,84.1,61,3.5,-1.5,57,142.8,52.7,37.4,-14.2,65.9,48,94,57,22.8,41.4,-31,71.4,79,20.2,56.2,-7.8,59,65,61.6,25.2,68.5,38.1,18.1
185.3,150.5,170.8,139,161.4,190,186.2,185.8,359.6,186.8,262.1,213.6,378,158,225.9,177,146.2,273.8,392.3,130,58.6,388.4,258,127,152.4,121,136.4,175.9,160.5,148.7,171,160,210.2,181.5,217.1,261.7,136,201.7,185,191.8,150,84.1,313.8,272.4,487.6,149.4,274,190.8,317.9,132.8,219,253,76.3,206,193,248.7,213.6,280.3,181.5,119.7,182,94.4,165.5,108.8
200.4,142.8,123.5,60,47.3,124,146.6,150.5,200.7,307.3,249.7,260.2,330.6,45,245.3,168.4,77,228.7,212.3,362.6,342.6,162.9,224,190.7,165.5,177,321.1,289.9,442.9,211.7,141.7,155.8,173,178.3,17.9,352.7,310.5,283.9,131.9,187.3,122.6,281.7,114,234.1,152.1,277,210.5,402,295.9,202,272.9,236.3,658.1,274.2,335.4,122,408.1,237.3,174.9,280.6,219.2,155.4,169.3,248.7
800.2,792,994.1,757.5,741,1027.7,1211.8,635.7,2150.1,910.9,1233.2,860.7,1122,967.9,912.8,741.6,726.6,832.2,1276.6,712.8,527.5,1132.3,1068.6,531.9,455.8,524.5,703.1,844.2,1132.8,805.7,779.7,927.5,963.6,933.6,727.8,888.2,701.7,943.8,995.6,1013.1,813.2,749.1,1047.2,1530.4,592.2,1208.8,1102.4,868.4,967.2,757.2,1256.7,1291.4,855.7,739,731.5,909,814.7,840.7,1159.4,739,867,748,949,1148.5
33.4,18,39.9,83.5,81,7.3,164.6,32,25.1,-5.5,35,12.5,170.8,590.5,-14.6,17.4,9,-3,-12,-32,558.7,28.7,286.1,5.6,247.4,421,365.5,398.7,138.4,6.4,52.7,23,-7.7,75.9,-26.6,17.9,1105.4,24.1,1.2,5.2,83.5,-3,117,140.5,25.6,-3.6,56.3,128.9,42.8,35.8,3.4,-10,22.9,173,225.9,7.8,56.2,34.3,39.8,12.5,-33,28.4,-10.9,13
445.3,259.1,638.1,521.4,411,234,103,148.7,197.1,365.4,439.2,237,107.1,280.6,328,586,185.7,371.1,384.2,127.8,5696,293.3,57,340.7,547.6,917.7,369.7,394.1,70,198.9,458.9,470.4,163,808.9,222.1,334.6,234.6,220.4,285.4,132.8,393.3,267.4,224.8,-44.8,425.7,1075.2,305.6,476.1,937.3,-57.5,441.6,4.2,-2.2,805.8,361.8,541.8,397.4,568,3896.2,1236.2,1361.8,2162.4,1346.8,2447.8
628.6,940.6,1059.6,634.7,1150,1919.2,325.4,1490.8,301.9,1401,1221.1,364.2,1101,1095.8,1256.6,594.8,389.2,911.4,773.1,1448.3,844.1,559.9,533.4,881.8,1314.2,723.7,1180.9,1439,935.2,841.2,722.7,1650.5,856.6,924.2,1095.1,1281.1,665.1,593.2,847.1,691.1,646.5,489.9,846.3,1335.1,1462.7,751,493.4,896.1,450.4,512.5,1505.6,1204.6,621.1,741.5,425.9,650.4,356.3,166,282.7,292.8,318.8,305.2,346.1,288
1028.8,1049.1,1298.3,890,1014.1,1316.8,1407.7,1002.1,1846.7,1617.5,1800.6,1128.9,1982.2,1155.1,1546.1,782,1426.3,1428.2,2712.4,1630.1,800.9,1721.9,1100.1,891.8,714.4,756.8,796.7,1068,1682,1731.8,943.4,1627.7,1293.3,1766.6,1100.7,922.3,975.9,1132.5,1035,1251.1,808.9,1051.8,1397.1,1599.4,4140,1778.6,1396.5,1288.3,1509.9,1530.2,1305.8,1825.5,1568.3,1077.3,1166.9,1150,2005.7,1218,1238,1063.3,1225,902.8,1359,1107.8
114.2,1171.4,1448.6,113.6,141.2,110.2,977.1,65,165,2859.7,1823.4,980.4,150,939,366,221.5,1218.3,314.4,224.9,251.8,111.6,626.6,58.3,293.4,243,915.6,247.8,674,304.1,119,686.7,2269.4,2325.2,4000.6,1022.4,116,994.3,386.5,487.6,803.5,1254.2,104.2,148,75.5,381.4,252.6,267,402.8,507.9,1237.3,60.6,231.6,22.9,528,260.8,1822.5,939.6,2617.5,6488.1,2577.6,4755.5,2028,3637.7,2125
-16.3,-10,-58,75.1,-16.6,-7.9,9,-17.9,-0.7,-2.4,53.2,-3.9,35.2,-23.1,-2.3,-19.6,-0.4,17,15,-18.6,4.2,-26.7,1.3,-14.4,21,30.5,-45.4,-56.3,-58.3,-17.6,-41.8,-13.3,-15.5,-8.2,48.8,-43.2,-25.1,-12.8,37.4,-40.9,-18.2,-0.8,4.3,27.5,27.1,-17.9,14,-3.6,-16.8,-53,72,86.7,93.8,-45.5,-41.2,-43.5,13.4,27.7,37.8,-7.7,176,301.3,95,90.2
-39.2,-23.5,-26.6,-93.5,-31.4,3,-38.4,-50.3,-13.2,-31.5,-21,-46,-4.2,-41.6,-47.1,-26.4,5,-36,-46.7,-16.1,-48,29.3,-31,3,-70.9,-37.8,-37.9,-11,18.2,-30.5,-37.2,-54.2,-21.8,-46.7,-12.2,-73.6,-70.9,-1.2,-15,-39.2,-42.3,-24.8,-32.4,5.4,14.9,26,-15.5,-10,-80.5,-24.3,-51,-44.3,49.5,-46.9,-53.6,-29.8,-24.6,-102.6,-24.2,-1.3,-100.3,-37.8,5.7,-48.2
318.5,622,503.9,406.3,635.6,490,318.7,542.3,260.8,353.5,656,377.2,276,255.5,185,296.6,463.7,349.7,420.6,836.9,284.3,240,475.4,550.8,611.1,364.8,518.9,798.4,689.2,157.1,484.3,254.8,358.8,188.9,293.8,517.3,279.4,393.1,358.8,509.4,578.6,566.3,454.4,108,69.9,367.1,473.4,318,428.3,363,550,276.5,522.2,488.1,280,436.1,214.5,265,420.6,504,340.9,459.7,361.2,521.2
47.8,46.2,39.9,42,25.2,104,8,18.5,470.9,20.4,45.9,58,183.8,-5.3,27,18.9,57,134.7,190,58.1,54.5,286.9,62.3,31,-51,-43.1,90.2,98,131.4,37,-5,21,91.3,54.5,71.4,44.2,52.7,108.8,103.8,108,24.3,7,70,135.8,512.9,26.9,126.7,128.9,58.1,120.8,187,35.5,133.5,19,56.3,59.3,89.8,69.4,89,72,58.3,48.5,55.8,47
34.8,22.2,3.8,68.5,-17.7,167.8,55.6,30.8,109.3,32,136.5,69.4,162.3,45,-0.3,62.7,17,11.3,106.3,27.2,73.8,23.9,53.7,111.3,94.2,27.5,52,116,94.7,89,-5,58.3,11.3,53.9,83.9,54.5,26,65,51.3,150,11.8,21,39.9,29,343,44.1,69.4,45,76.7,347.1,291.8,235.4,222.1,11.3,62.3,85.5,226.2,75.5,18.1,-7.7,1.3,42,86.9,64
114.9,107,118.9,150.5,110.5,141.5,186.2,95.8,230.4,241,212,177.6,505.8,150.5,104.4,119.1,122.3,159,337.3,166.6,66.2,335.4,247,144,29.6,95.8,130,167.6,206,79,146.8,147.2,62,195.3,81.5,111,145,273.2,172.9,214.5,121.7,142.8,221.1,214.5,1097.3,65,239.5,153,212.3,244,230,535.5,229.4,106.2,147.7,155.2,384.8,134.4,142.9,99.1,105.5,121.2,181.5,133.5
39,70.2,123.5,158,107,186.2,54.9,211.1,215.4,170.8,187.9,186.4,225.2,181,74.6,133,124.9,166,153.6,108.9,199.4,290.6,153,126,128,100.2,171.9,159.1,228,34,128.3,102,78.1,82,179.3,313.9,308.6,71.2,267.6,45.9,66,217.3,183.4,265,65.4,224,96.9,175,132.2,326.4,245.6,176.5,239.4,207.7,333.5,145.9,345.7,148.3,153.7,135.8,162,88.9,151.5,165
56.3,75.5,55.8,62,36.2,93,66,66,262.9,160.1,82.4,65,151,52.8,129,79,25.2,121,139.3,183.1,232.6,579.8,135.8,217.1,173.1,94.7,130,177.8,101.3,66.6,63.9,71.1,74.6,68.1,157,106.2,131,96,154.3,75.5,63.9,188.9,113,117,131.6,147.2,109.7,121.3,122.6,245.9,387.4,246,37.9,140.5,206,103.8,276.5,176,85,124,120.4,96.2,124.5,161
14.2,24.8,21,96.2,19,27,-6.1,-11.6,71.4,91.6,12.1,43,0,-6.5,39,14.6,17,43.3,111.6,49.7,69.7,183.6,37.8,68.5,33.4,33.8,21,33.2,55.6,18.1,-9,26,35.5,10.6,106.3,17.9,-17.9,0.6,17.1,2.5,-23.7,-13.3,8.3,45.8,144.7,100.2,53.4,5,26,52.8,83.9,65,103.7,55,43.8,19,97.1,4.7,3.7,52.7,40.5,32,54.5,54.5
479.5,657.6,440.1,823.6,507.1,2165.4,515,646.4,797.8,600.8,887.8,990.5,358.2,907.4,1102.5,416.9,478,625.5,682.6,675.2,707.5,792.9,476.3,819.2,644.7,661.8,309,594.1,389.3,665,376.7,487.3,663.3,414.4,635.1,698.7,411.6,930,662.2,1070.2,906.8,256.8,445,90.5,486.6,435.5,639.8,450.6,768.3,739.3,1499.3,1107.2,788.8,610.3,517,684,363.5,619.7,461.5,593.7,653.8,625.7,361.2,640.2
205.1,298.7,235.4,244.2,202.6,215.4,365.6,259.3,108,116,109.8,268,220.2,277,241.1,248.3,266.8,230.6,48.5,124.5,178,232,218.3,232.5,474.2,303.4,201.3,239.8,162.9,218.3,329.9,204,227.3,276.5,96.2,250.7,324.9,220.4,238,313.4,354.6,356.1,341.6,275.1,47.3,240,238.3,227.5,253.1,63,253.4,179.9,75.2,394.5,196,126,208.8,196.4,125.4,145.8,185,217.1,190.8,153.7
566.3,594.9,576,421,600.5,468.1,422.2,578.2,964.9,598.9,634.3,658.2,621,524.1,540.7,640.8,546.6,641.1,680.4,856.7,831.4,842.8,654.6,701.2,482.3,606,483.9,611.2,561.8,517.8,459.7,459.1,423.3,434.1,709,815.9,670,727.7,840.5,987.1,473.9,667.3,608.6,500.4,514,831.2,826.2,526.8,895.1,689.2,674.2,354.4,1377.1,292,534.6,619.5,437.1,772,670.3,641.6,626.2,428.1,634.8,782.1
1920.7,1372.3,1344.9,924.6,1026.3,3848.6,1376.5,2713,541.2,1984.2,1701.5,1357.4,1128,1161.7,2587,1584.9,788.3,2458,1550.7,3749.3,828.7,1083.5,1678,2014.9,1272.8,1939.2,1771.9,2413.2,1803.1,1617,1260.4,2233.2,1187,1149.1,1251,1538.2,2205.9,1266.2,1227.7,1804,1985.5,871.3,1927.5,1064,396.6,624,1957.9,1641.8,2121.4,2526.1,3484.2,1828.3,2692.1,2656.8,3954.2,2465.2,1236.5,2191.3,1595.1,1557,1790.7,1334.4,1668.7,1189.9
390.2,315.9,278.4,319,325.2,303.6,444.8,338.2,298.4,380.1,753.2,353.7,644.8,544.3,677.8,397,401.2,500.4,480.7,146.2,279.1,184.7,233.5,326.1,159.9,240.6,357.2,289.9,458,538.6,516,517.6,127,292.5,253,528.2,535.6,285.5,651.5,461.3,346.1,383.8,516.8,410.2,-8.2,393.2,734.1,569.8,725.3,449.6,446.1,343,447,400,481.3,429.4,176,656.8,547.7,517.2,646.3,381.2,497.7,479.3
40,10.8,-0.8,58,-0.4,3,-24.2,28.4,137,63,-4.3,32,57.8,52.8,81,40.2,17,22.9,81.7,26,-16.3,-87.8,11.3,-9,-68.5,-117.9,46.4,55.3,-3.6,-28.1,53.4,52.8,-28.9,31.2,-93.7,17.9,-8,3,18.8,53.4,42,-29.4,21.8,68.5,-16.6,89.1,63.9,30.5,-12.5,70.1,13.7,56.2,-143.6,13.7,23.1,58.1,-16.9,40,35.5,20.2,46,21,115.3,-5.5
50.6,60.4,30,167.1,30,32,76,41.4,365.4,112,65,73.6,181.4,70.8,50,72,94.2,79,161.6,48.5,22,147.2,62.3,65.9,88,45,68.5,109,93.6,69.7,63.9,52.8,74.6,73.6,162.6,88,114.4,75.9,151.5,84.4,36.2,59.7,84,82.9,154.3,90.2,60.4,98,65,131.9,147.7,50.8,120.6,20,69,68.9,133.2,45,58.1,52,2.1,20.2,35.5,35
166.5,194.8,111.6,336,124.5,287.1,103,304.7,539,172.9,67,196.2,51.2,137.5,123,472.4,137,277.4,73.4,447,177,176.1,652.5,246.5,430.5,320.9,124,322.7,299.8,242.2,179.3,152.6,234.3,119,164.9,510.2,192.7,106,324.8,206.9,165.1,294.4,281.4,103.6,108,98,148.1,187,138.6,100.9,32,101.6,207.9,523.8,364.2,253.5,81.5,174,127.2,156.2,127.6,135.4,136.5,171
462,461.8,394.9,882.8,374.3,508.9,293,477.8,558.8,408.2,429,484.5,433.1,355.9,429.8,551.6,276.5,379.5,342.7,348.9,983,424.5,644.5,481.1,845.3,674.6,573.4,581.7,294.4,254,371.6,373.2,433.2,364.5,506.2,418.9,315.1,368.9,454.5,568.9,562,717.7,562.3,385.2,278.3,369.8,482.5,336.4,495.3,467.2,592.7,543.3,367.1,474.7,710.7,392,338.8,483.2,517.4,413.7,506.9,575.6,435.2,457.4
809.7,589.8,1153,763.3,494.6,1601.3,317,1065.8,217.3,634.8,265,412,106.2,1093.7,668.8,730.7,289,526.4,657.2,356.6,390.9,995.3,347,873,736.9,722.5,271.3,649.4,182.5,418.6,604.2,629.8,874,522.3,1512.7,450.6,308.6,530,530.3,720.9,461.9,72,382.7,307.7,396.6,596.6,842.2,279.7,638.4,432.2,700.8,1054.9,845.1,295,308.7,448.6,515,567.2,381.7,600.2,663.8,665.9,481.2,444
113.4,147.2,130,357.1,152.6,192.4,153.6,164.9,297.3,168.7,223,194.4,279.7,185,241.1,176,183.6,84,157.1,96.9,343.4,246.1,153,137,380.2,202.8,127,185.3,144,166,139.3,119.8,177.4,139,269.4,208.7,314.2,139.3,175,133.7,134.7,325.4,181.5,178,679.3,99.1,154.7,110.7,164.4,329.2,326.7,278.4,255.6,177.2,265,185.3,123.5,111.3,122.6,72.8,157.1,68.5,77.2,132.3
204.1,415.6,430.9,578.6,553.7,388.1,252.7,329.1,355.7,323.4,668.3,315.1,56.5,362.1,117.1,284,374.1,270.3,208.7,450.7,590.7,218.3,846.9,475.6,690.7,544.3,432.8,461.8,644.4,202.4,367.8,319.9,411.8,311.4,237.7,672,436.3,315,723.4,600.2,407,399.5,430.3,720.9,178.8,662,183,422.7,394.5,594.7,131.9,666.7,208.8,238,427.4,407.7,173,322,449.7,323.4,298.3,353.5,374.5,485.5
295.5,387.1,373.9,448.8,406,392.7,294,345.7,608.1,503,460.6,327.1,593.8,406.2,399,334.8,415.3,443.8,511.9,499.6,258.8,459.8,374.6,409.6,460.2,381,431.2,441.1,481.7,309.5,306.4,316,296.4,305.8,633.2,440.5,437.5,406.3,593.6,601.2,338.6,338.8,447.9,678.2,407.6,575.4,397.8,267.8,400.7,607.1,332.1,387.3,387.4,507.3,387.7,352.3,288,250.7,423,392,343.6,318.6,462,425.2
46.4,61.6,9,156.9,48.5,28,36,46.4,67.3,10.8,53.9,100,22,6.6,30,2,67.6,32,21.7,8,21,22.4,36.7,45,44,7.8,1,24.3,59.3,33,42,23,32,125,21.9,76.4,1,26,57,72,14.6,45,2.3,-12.2,56.5,20.3,23.1,3,54.1,53.7,-54.5,98.7,-19.9,7,27.2,55.3,29.3,45,96,28.6,67.6,68.5,76.4,44.1
317,502.6,353.7,491.6,200.9,565.2,-23.4,319.3,51.5,128.8,83.5,254.5,0.4,384.4,259.7,532.1,353.5,226.8,-169.5,531.8,651.5,68.5,853.6,625.1,429.3,524.5,499.8,363.9,397.1,-24.2,276.9,247.2,214.5,154,-10.4,327.1,219.1,281.4,103,347,378.8,352.1,134.7,-8.6,-112.2,195.3,18.9,285.2,-46.3,24.5,-610.9,41.8,98.7,211.9,306.6,439.5,-25.5,136.1,144,152.8,29,277.3,133.2,169
148,265.9,309.8,248.8,318.8,124,292,246.8,286.2,372.5,288,366.6,153,236.6,341,277.7,239.5,420.6,165.1,250.9,142.6,246.1,456.5,475.6,235.7,228.6,479.3,381.8,368,136.1,432.4,254.8,348.8,370.3,715.6,788.2,302,258.4,323.6,552.8,265.8,361,285.5,85.4,274.7,278,164.4,166,341.4,631.5,283.2,111.8,204,180.4,219.9,291.7,400.3,219.6,389,470.7,409.5,610.8,278.1,492.8
121,80.6,77.4,97.1,52,76.4,70,56.3,139.3,94.4,39,88,98.9,118,45,95,146.2,58.1,30.9,158,103,-41.8,94,78.1,109.7,189,78,154.2,117.1,92,142.8,100,84,101.6,76.9,105.3,91.3,71.2,177,110.7,128.2,16,128.9,128.9,119.8,103.6,95.8,118,81,-6.7,89.8,-4.8,96.3,88,114.4,83.9,46.9,120,77.4,81.7,130,88.9,50,99.8
-29.3,-5,-39,2.5,-5.3,22,-7.7,-54.6,150.5,75.1,-34,-2.1,45.8,-27.4,-72.4,-4,4,-10,-15.5,1,-39,106.3,-48,-23.5,10.4,24,-67.6,20.2,55.6,5.6,-26,-7.7,2.3,3.6,-8.5,-2.4,7.8,-7.3,12.2,-5.7,-34.6,76,69,21.6,245.3,-35.3,-19.2,-1.8,-38.4,230.6,175,-8.2,28.8,-21,-10,-52.2,25.2,-1.5,-7.4,-22.1,-35,-33.3,-10,-23.4
167.4,104,142.9,177,215.7,110.2,176.8,239.7,190,153,316,126.8,77.2,183,68.5,111.1,182.5,114,431.8,110.7,114.4,148.3,129.1,126,287.1,79,133.8,144,78,113,115.5,117.2,89.1,85,78.3,163.7,79,131.2,167.1,214.5,119.8,90.5,200.7,186,115.5,104.7,222.1,235.7,226.8,178.7,201,45,267,196.6,171,228.8,216.4,192.4,318.8,316,259.9,344,191.7,317
166.5,190,197.6,42.8,169.4,217.3,255.3,166,550,335.2,457,230,405.3,144.9,345,319.8,196.2,221.1,501.6,350.6,185,35.8,318.9,155.2,189,127,210.5,211.1,390.2,214.5,150.5,174,161,186.8,250,367.7,237.7,299,200.7,213.6,194.4,195.9,413,231.9,2013.1,326.6,360.5,277.9,288,229.7,126,439.8,255.6,290,294.2,288.9,380.9,282.6,399.3,224,254,187.2,190,282.5
498.3,366,826.3,746,507.9,1247.3,622,805.9,1026.6,451.5,440,800.7,688.3,522.2,507.1,727.6,562,432.6,190,682.8,1122.2,758,1164.4,807.2,764.8,861.3,633.2,732.6,1445.5,559.4,895.1,476,438.6,535.3,586.6,731,794.8,1122.7,828.4,487.2,399.7,1173.8,976.6,744.8,383.9,899.1,847.5,766.7,548.4,555,630.2,618.4,1058.7,607.9,664.2,495.4,378,356.5,576.3,348,405.9,392.2,256.5,466.8
